,index,dato,dati,hors,meas,fore,q5,10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,time
7042,22328,2017-10-21 11:00:00,2017-10-20 12:00:00,23,128530.0,79011.0,39117.0,48907.0,54435.0,60486.0,64804.0,68149.0,70586.0,72710.0,75401.0,77568.0,80107.0,83366.0,87357.0,91037.0,94919.0,98962.0,103855.0,110312.0,121814.0,12:00:00
7043,22329,2017-10-21 12:00:00,2017-10-20 12:00:00,24,134152.0,84932.0,41421.0,52921.0,60915.0,66308.0,70450.0,74350.0,76562.0,78562.0,82020.0,84438.0,87922.0,90282.0,93836.0,97143.0,101304.0,104876.0,110582.0,116337.0,124591.0,12:00:00
7044,22330,2017-10-21 13:00:00,2017-10-20 12:00:00,25,132540.0,100917.0,54107.0,68376.0,78598.0,83523.0,88676.0,92488.0,95089.0,97256.0,99444.0,101680.0,103762.0,106444.0,109814.0,113293.0,115989.0,120080.0,123732.0,128917.0,135169.0,12:00:00
7045,22331,2017-10-21 14:00:00,2017-10-20 12:00:00,26,140283.0,109206.0,64351.0,78345.0,87225.0,93213.0,97191.0,101440.0,104283.0,105883.0,108241.0,110584.0,113457.0,115704.0,117910.0,120169.0,122678.0,125765.0,130199.0,133241.0,137856.0,12:00:00
7046,22332,2017-10-21 15:00:00,2017-10-20 12:00:00,27,142766.0,115215.0,76443.0,87870.0,95235.0,99416.0,103141.0,107221.0,110187.0,112149.0,114161.0,117214.0,119655.0,121319.0,123391.0,125419.0,128260.0,131273.0,134543.0,138192.0,142766.0,12:00:00
7047,22333,2017-10-21 16:00:00,2017-10-20 12:00:00,28,144518.0,123279.0,78674.0,93937.0,102247.0,108482.0,113440.0,117027.0,119003.0,121114.0,123421.0,125028.0,127140.0,129556.0,131333.0,133151.0,136311.0,138934.0,141838.0,145113.0,149409.0,12:00:00
7048,22334,2017-10-21 17:00:00,2017-10-20 12:00:00,29,147240.0,127083.0,80153.0,95548.0,104422.0,110517.0,117643.0,121115.0,123013.0,124900.0,127424.0,129900.0,131512.0,133528.0,135765.0,137917.0,139826.0,142850.0,145399.0,147860.0,152829.0,12:00:00
7049,22335,2017-10-21 18:00:00,2017-10-20 12:00:00,30,136092.0,129804.0,77397.0,96755.0,107486.0,115014.0,119958.0,124256.0,126143.0,128251.0,130351.0,132396.0,135271.0,137638.0,140123.0,141912.0,144200.0,146941.0,149528.0,152267.0,153569.0,12:00:00
7050,22336,2017-10-21 19:00:00,2017-10-20 12:00:00,31,113216.0,125369.0,74541.0,92352.0,102138.0,109953.0,113895.0,117739.0,120863.0,123776.0,125883.0,127504.0,129624.0,131738.0,134039.0,137455.0,139787.0,142437.0,145003.0,148907.0,152606.0,12:00:00
7051,22337,2017-10-21 20:00:00,2017-10-20 12:00:00,32,82517.0,117337.0,67098.0,84904.0,96371.0,103118.0,106822.0,109910.0,112338.0,113956.0,115849.0,118785.0,120907.0,123123.0,125563.0,127973.0,130558.0,133816.0,136998.0,141918.0,147455.0,12:00:00
7052,22338,2017-10-21 21:00:00,2017-10-20 12:00:00,33,107205.0,118681.0,67250.0,86679.0,97855.0,102726.0,107148.0,110870.0,113136.0,115160.0,117385.0,119559.0,121601.0,124686.0,126749.0,129549.0,132025.0,134959.0,139467.0,144381.0,148323.0,12:00:00
7053,22339,2017-10-21 22:00:00,2017-10-20 12:00:00,34,64489.0,103250.0,54417.0,67349.0,78545.0,84040.0,88951.0,92843.0,95785.0,98362.0,100623.0,103225.0,105450.0,108216.0,112485.0,115382.0,119011.0,123519.0,127571.0,133477.0,140674.0,12:00:00
7054,22340,2017-10-21 23:00:00,2017-10-20 12:00:00,35,99580.0,105562.0,50742.0,68206.0,79653.0,87261.0,92818.0,95619.0,98546.0,100383.0,102489.0,104987.0,107353.0,110629.0,114558.0,117925.0,122006.0,126418.0,130642.0,136134.0,142790.0,12:00:00
7055,22341,2017-10-22 00:00:00,2017-10-20 12:00:00,36,132460.0,105915.0,51158.0,73153.0,81431.0,86458.0,92157.0,95237.0,98323.0,100783.0,103201.0,106195.0,109195.0,112415.0,115317.0,118170.0,121259.0,125106.0,130010.0,135356.0,142483.0,12:00:00
7056,22394,2017-10-22 01:00:00,2017-10-21 12:00:00,13,139309.0,111023.0,65879.0,80425.0,91011.0,97013.0,100772.0,103832.0,106232.0,108167.0,110038.0,112267.0,114212.0,116060.0,118709.0,121898.0,124664.0,127407.0,130147.0,135225.0,140228.0,12:00:00
7057,22395,2017-10-22 02:00:00,2017-10-21 12:00:00,14,139235.0,117265.0,66748.0,86410.0,95578.0,102414.0,106403.0,110264.0,112630.0,114340.0,116059.0,118229.0,120465.0,122524.0,124677.0,127463.0,129869.0,132575.0,135634.0,138737.0,144460.0,12:00:00
7058,22396,2017-10-22 03:00:00,2017-10-21 12:00:00,15,135924.0,129937.0,88516.0,103387.0,110747.0,116147.0,120787.0,123463.0,125581.0,127226.0,128664.0,131150.0,132574.0,133694.0,136044.0,138338.0,140674.0,143237.0,146801.0,149052.0,151944.0,12:00:00
7059,22397,2017-10-22 04:00:00,2017-10-21 12:00:00,16,119423.0,133113.0,95902.0,105313.0,114248.0,118190.0,123325.0,126134.0,128862.0,130110.0,131389.0,133650.0,135572.0,137510.0,139796.0,142356.0,145059.0,146998.0,148766.0,150286.0,153018.0,12:00:00
7060,22398,2017-10-22 05:00:00,2017-10-21 12:00:00,17,131186.0,133733.0,93519.0,101945.0,112995.0,118235.0,123650.0,127001.0,129153.0,131096.0,132676.0,134197.0,136191.0,138581.0,140622.0,142764.0,145765.0,148900.0,150351.0,152443.0,156115.0,12:00:00
7061,22399,2017-10-22 06:00:00,2017-10-21 12:00:00,18,131352.0,130487.0,90568.0,103018.0,110033.0,114551.0,118391.0,121864.0,125401.0,127457.0,129571.0,131020.0,132665.0,134728.0,137089.0,139549.0,142631.0,146262.0,148296.0,151697.0,154605.0,12:00:00
7062,22400,2017-10-22 07:00:00,2017-10-21 12:00:00,19,119457.0,132588.0,83947.0,105178.0,113196.0,119321.0,123193.0,125780.0,128130.0,130925.0,132408.0,134181.0,135607.0,137437.0,139826.0,142456.0,145857.0,148075.0,151048.0,151825.0,154902.0,12:00:00
7063,22401,2017-10-22 08:00:00,2017-10-21 12:00:00,20,116286.0,134463.0,91325.0,105206.0,112957.0,119785.0,124147.0,127739.0,130564.0,132880.0,134037.0,135930.0,137862.0,140303.0,142979.0,145251.0,146678.0,147928.0,150671.0,155166.0,157964.0,12:00:00
7064,22402,2017-10-22 09:00:00,2017-10-21 12:00:00,21,133816.0,136295.0,88365.0,108069.0,115829.0,121945.0,127100.0,130109.0,132220.0,134699.0,136081.0,137518.0,139172.0,141051.0,143420.0,145842.0,148635.0,151650.0,153353.0,155319.0,159414.0,12:00:00
7065,22403,2017-10-22 10:00:00,2017-10-21 12:00:00,22,134217.0,135909.0,91749.0,107510.0,116872.0,122186.0,126461.0,129235.0,131591.0,133249.0,134879.0,136819.0,138720.0,140455.0,142603.0,145369.0,148669.0,151008.0,152610.0,154874.0,158429.0,12:00:00
7066,22404,2017-10-22 11:00:00,2017-10-21 12:00:00,23,138858.0,130917.0,86546.0,102423.0,109623.0,118064.0,122144.0,125438.0,127443.0,129014.0,130997.0,132964.0,134459.0,136746.0,139089.0,141249.0,143666.0,145879.0,149368.0,150688.0,153220.0,12:00:00
7067,22405,2017-10-22 12:00:00,2017-10-21 12:00:00,24,131871.0,123299.0,75449.0,91146.0,101807.0,109000.0,113016.0,117095.0,118533.0,120101.0,123033.0,124820.0,127470.0,129596.0,131958.0,134450.0,136400.0,138793.0,141653.0,144387.0,148209.0,12:00:00
7068,22406,2017-10-22 13:00:00,2017-10-21 12:00:00,25,135550.0,124066.0,75294.0,92535.0,103936.0,109189.0,114585.0,118258.0,120453.0,122270.0,123979.0,126054.0,127689.0,129966.0,132657.0,135311.0,137568.0,140551.0,142883.0,146879.0,150701.0,12:00:00
7069,22407,2017-10-22 14:00:00,2017-10-21 12:00:00,26,134139.0,130179.0,84952.0,100271.0,110242.0,116347.0,120258.0,124491.0,127297.0,128604.0,130730.0,132840.0,135423.0,136927.0,138423.0,140046.0,142158.0,143927.0,147439.0,149228.0,151444.0,12:00:00
7070,22408,2017-10-22 15:00:00,2017-10-21 12:00:00,27,131677.0,117989.0,79554.0,90890.0,98313.0,102459.0,106142.0,110255.0,113213.0,115124.0,117114.0,120156.0,122572.0,124188.0,126174.0,128046.0,130814.0,133613.0,136781.0,140118.0,144361.0,12:00:00
7071,22409,2017-10-22 16:00:00,2017-10-21 12:00:00,28,125745.0,89689.0,45742.0,58396.0,66014.0,71537.0,76335.0,80437.0,82538.0,85153.0,87703.0,89644.0,92187.0,94728.0,97625.0,100623.0,105607.0,109371.0,114303.0,120682.0,127786.0,12:00:00
7072,22410,2017-10-22 17:00:00,2017-10-21 12:00:00,29,113548.0,75808.0,32524.0,43773.0,50882.0,56406.0,61645.0,65110.0,67563.0,70295.0,72689.0,75194.0,77749.0,80575.0,83849.0,88593.0,93006.0,98015.0,103120.0,109205.0,120522.0,12:00:00
7073,22411,2017-10-22 18:00:00,2017-10-21 12:00:00,30,72393.0,77468.0,32096.0,44006.0,51864.0,57814.0,62416.0,66096.0,69131.0,71583.0,74222.0,76814.0,79688.0,82541.0,87089.0,89987.0,95329.0,100355.0,104854.0,112136.0,121266.0,12:00:00
7074,22412,2017-10-22 19:00:00,2017-10-21 12:00:00,31,39387.0,83531.0,38835.0,50893.0,58063.0,64560.0,68682.0,72248.0,75311.0,78476.0,80813.0,82971.0,85579.0,88222.0,91917.0,96476.0,99683.0,104827.0,110181.0,117622.0,125107.0,12:00:00
7075,22413,2017-10-22 20:00:00,2017-10-21 12:00:00,32,10852.0,90679.0,43663.0,58862.0,67509.0,74008.0,77505.0,80769.0,83239.0,85249.0,87536.0,90461.0,93006.0,95454.0,98539.0,101683.0,106004.0,110634.0,115675.0,123227.0,131678.0,12:00:00
7076,22414,2017-10-22 21:00:00,2017-10-21 12:00:00,33,8171.0,94234.0,47349.0,62060.0,71083.0,76248.0,80374.0,84241.0,86782.0,89185.0,91545.0,93773.0,96048.0,99428.0,102535.0,106215.0,109923.0,113902.0,119252.0,125648.0,133586.0,12:00:00
7077,22415,2017-10-22 22:00:00,2017-10-21 12:00:00,34,11695.0,93656.0,46206.0,57709.0,68005.0,73612.0,78214.0,82087.0,85173.0,87915.0,90223.0,92964.0,95366.0,98239.0,102988.0,106229.0,110332.0,115524.0,120221.0,126624.0,136070.0,12:00:00
7078,22416,2017-10-22 23:00:00,2017-10-21 12:00:00,35,14376.0,102015.0,48002.0,64636.0,75810.0,83291.0,88800.0,91612.0,94624.0,96493.0,98625.0,101183.0,103634.0,106990.0,110989.0,114522.0,118855.0,123452.0,127974.0,133780.0,141345.0,12:00:00
7079,22417,2017-10-23 00:00:00,2017-10-21 12:00:00,36,20487.0,97797.0,44963.0,64482.0,72749.0,77612.0,83106.0,86185.0,89261.0,91895.0,94406.0,97596.0,100813.0,104260.0,107360.0,110485.0,114023.0,118288.0,123343.0,129754.0,138310.0,12:00:00
7080,22470,2017-10-23 01:00:00,2017-10-22 12:00:00,13,20479.0,54014.0,15073.0,21873.0,28786.0,33829.0,37634.0,41030.0,44499.0,46803.0,49517.0,52451.0,54634.0,56740.0,61041.0,66167.0,70171.0,76145.0,81587.0,90518.0,103842.0,12:00:00
7081,22471,2017-10-23 02:00:00,2017-10-22 12:00:00,14,20315.0,55737.0,16310.0,24523.0,30331.0,35163.0,39377.0,42189.0,45463.0,48276.0,50536.0,53775.0,56221.0,59644.0,61948.0,67558.0,72559.0,77164.0,83675.0,92745.0,107427.0,12:00:00
7082,22472,2017-10-23 03:00:00,2017-10-22 12:00:00,15,13432.0,52175.0,12625.0,21371.0,25905.0,31689.0,36000.0,39708.0,42168.0,44757.0,47478.0,49659.0,52238.0,54810.0,58690.0,63333.0,67455.0,74826.0,80666.0,91734.0,105636.0,12:00:00
7083,22473,2017-10-23 04:00:00,2017-10-22 12:00:00,16,12133.0,47527.0,5273.0,14547.0,22848.0,27039.0,30894.0,34951.0,37434.0,39618.0,42010.0,45007.0,47873.0,51091.0,54553.0,58666.0,62749.0,70048.0,81053.0,88718.0,103151.0,12:00:00
7084,22474,2017-10-23 05:00:00,2017-10-22 12:00:00,17,15233.0,40049.0,0.0,7563.0,13167.0,18657.0,22987.0,26625.0,28632.0,31185.0,34045.0,36727.0,39433.0,42419.0,45786.0,50768.0,56712.0,62278.0,73899.0,84859.0,99622.0,12:00:00
7085,22475,2017-10-23 06:00:00,2017-10-22 12:00:00,18,28131.0,38748.0,0.0,6061.0,13316.0,17598.0,21018.0,23894.0,27098.0,29845.0,32504.0,35444.0,37447.0,41350.0,45347.0,49565.0,56090.0,64566.0,72498.0,84901.0,100671.0,12:00:00
7086,22476,2017-10-23 07:00:00,2017-10-22 12:00:00,19,48866.0,48052.0,8628.0,18369.0,23915.0,27388.0,31753.0,34799.0,37587.0,40319.0,42807.0,45763.0,47800.0,50774.0,54800.0,57690.0,64317.0,70430.0,76338.0,90406.0,104597.0,12:00:00
7087,22477,2017-10-23 08:00:00,2017-10-22 12:00:00,20,48888.0,51164.0,6868.0,17896.0,26320.0,30398.0,33203.0,37021.0,39215.0,42222.0,44299.0,46643.0,49039.0,51981.0,58015.0,64044.0,71562.0,77918.0,85042.0,93417.0,107533.0,12:00:00
7088,22478,2017-10-23 09:00:00,2017-10-22 12:00:00,21,61676.0,38886.0,1266.0,7478.0,12014.0,14629.0,19231.0,23325.0,26431.0,28671.0,31978.0,35028.0,39862.0,43358.0,48507.0,52865.0,58757.0,64278.0,72717.0,83874.0,93162.0,12:00:00
7089,22479,2017-10-23 10:00:00,2017-10-22 12:00:00,22,56959.0,31136.0,0.0,0.0,4170.0,7985.0,12656.0,15231.0,18480.0,20969.0,24255.0,27493.0,31042.0,34241.0,39128.0,46242.0,50813.0,58314.0,67773.0,76333.0,90594.0,12:00:00
7090,22480,2017-10-23 11:00:00,2017-10-22 12:00:00,23,41806.0,31749.0,0.0,178.0,4184.0,8059.0,12593.0,15985.0,18815.0,21443.0,24778.0,27127.0,30618.0,34760.0,40252.0,45316.0,50533.0,56242.0,62413.0,73547.0,93218.0,12:00:00
7091,22481,2017-10-23 12:00:00,2017-10-22 12:00:00,24,40420.0,30331.0,0.0,0.0,2722.0,5552.0,9874.0,13519.0,16833.0,19448.0,23654.0,26970.0,31641.0,34334.0,39585.0,44051.0,51359.0,56609.0,66366.0,76419.0,90981.0,12:00:00
7092,22482,2017-10-23 13:00:00,2017-10-22 12:00:00,25,50381.0,30706.0,0.0,0.0,1749.0,5677.0,10095.0,14325.0,18159.0,21386.0,25028.0,27751.0,31190.0,35100.0,40530.0,46512.0,50542.0,57990.0,65647.0,74437.0,88060.0,12:00:00
7093,22483,2017-10-23 14:00:00,2017-10-22 12:00:00,26,23532.0,22464.0,0.0,0.0,0.0,0.0,1790.0,6102.0,9097.0,11915.0,15230.0,18537.0,22608.0,27928.0,33072.0,37959.0,42108.0,50650.0,58895.0,67120.0,81656.0,12:00:00
7094,22484,2017-10-23 15:00:00,2017-10-22 12:00:00,27,17530.0,19931.0,0.0,0.0,0.0,0.0,77.0,3023.0,6291.0,9977.0,12759.0,16157.0,19487.0,22802.0,27800.0,35207.0,40531.0,50929.0,57668.0,72038.0,88003.0,12:00:00
7095,22485,2017-10-23 16:00:00,2017-10-22 12:00:00,28,9776.0,24296.0,0.0,0.0,0.0,0.0,4100.0,9206.0,11547.0,15144.0,18169.0,20760.0,24142.0,26925.0,32004.0,37296.0,45834.0,51818.0,60698.0,73120.0,85690.0,12:00:00
7096,22486,2017-10-23 17:00:00,2017-10-22 12:00:00,29,2665.0,22706.0,0.0,0.0,0.0,366.0,3652.0,7110.0,10138.0,13744.0,16003.0,18539.0,22070.0,25735.0,30083.0,37511.0,44517.0,51582.0,59335.0,69172.0,87063.0,12:00:00
7097,22487,2017-10-23 18:00:00,2017-10-22 12:00:00,30,7018.0,19203.0,0.0,0.0,0.0,0.0,0.0,1346.0,5661.0,8495.0,11735.0,14934.0,17808.0,21203.0,28048.0,32180.0,40921.0,48490.0,55119.0,67459.0,85304.0,12:00:00
7098,22488,2017-10-23 19:00:00,2017-10-22 12:00:00,31,19528.0,28043.0,0.0,0.0,0.0,4359.0,8717.0,11916.0,14897.0,18397.0,21039.0,23908.0,27164.0,30508.0,36054.0,42128.0,46495.0,54946.0,63999.0,76130.0,88638.0,12:00:00
7099,22489,2017-10-23 20:00:00,2017-10-22 12:00:00,32,27883.0,55686.0,12901.0,24678.0,29624.0,35796.0,39022.0,42517.0,45041.0,47565.0,50369.0,53279.0,56381.0,59135.0,63065.0,67172.0,73772.0,80203.0,87683.0,98691.0,110968.0,12:00:00
7100,22490,2017-10-23 21:00:00,2017-10-22 12:00:00,33,27108.0,54807.0,15255.0,22356.0,27907.0,33548.0,37196.0,41297.0,44281.0,47294.0,49873.0,52188.0,54837.0,58697.0,63486.0,68584.0,74281.0,79942.0,86652.0,95438.0,109820.0,12:00:00
7101,22491,2017-10-23 22:00:00,2017-10-22 12:00:00,34,22370.0,57612.0,15355.0,21488.0,28401.0,34431.0,37870.0,41673.0,45301.0,48663.0,51146.0,54414.0,57480.0,60754.0,67305.0,71840.0,77720.0,85484.0,92605.0,100874.0,118770.0,12:00:00
7102,22492,2017-10-23 23:00:00,2017-10-22 12:00:00,35,22634.0,64409.0,18947.0,26790.0,35058.0,41189.0,46199.0,49131.0,53033.0,55245.0,57650.0,60844.0,64198.0,68408.0,73147.0,78440.0,85446.0,92002.0,99682.0,108819.0,126022.0,12:00:00
7103,22493,2017-10-24 00:00:00,2017-10-22 12:00:00,36,47592.0,65021.0,19952.0,29471.0,37698.0,41898.0,46564.0,49637.0,52674.0,56010.0,58895.0,62875.0,66976.0,71337.0,75234.0,79456.0,84810.0,90759.0,96428.0,107135.0,121459.0,12:00:00
7104,22546,2017-10-24 01:00:00,2017-10-23 12:00:00,13,80699.0,61401.0,21656.0,29461.0,36849.0,42017.0,45816.0,49168.0,52498.0,54755.0,57360.0,60202.0,62354.0,64427.0,68514.0,73389.0,77232.0,82788.0,87880.0,96311.0,108557.0,12:00:00
7105,22547,2017-10-24 02:00:00,2017-10-23 12:00:00,14,104313.0,71336.0,29097.0,40213.0,46872.0,52213.0,56370.0,59447.0,62492.0,65025.0,67148.0,70116.0,72509.0,75586.0,77851.0,82746.0,87088.0,91213.0,96848.0,104405.0,116816.0,12:00:00
7106,22548,2017-10-24 03:00:00,2017-10-23 12:00:00,15,122596.0,80654.0,40419.0,51409.0,56977.0,62621.0,67052.0,70383.0,72718.0,74960.0,77211.0,79504.0,81661.0,83701.0,87020.0,90803.0,94271.0,99881.0,104887.0,112726.0,122596.0,12:00:00
7107,22549,2017-10-24 04:00:00,2017-10-23 12:00:00,16,121078.0,88999.0,49188.0,58529.0,67137.0,71208.0,75683.0,79135.0,81737.0,83467.0,85320.0,87960.0,90369.0,92967.0,95858.0,99219.0,102633.0,107335.0,113864.0,118552.0,127314.0,12:00:00
7108,22550,2017-10-24 05:00:00,2017-10-23 12:00:00,17,118529.0,102356.0,62077.0,70335.0,79561.0,84885.0,89936.0,93384.0,95487.0,97634.0,99643.0,101553.0,103785.0,106375.0,108860.0,111953.0,115940.0,119889.0,124746.0,129808.0,137195.0,12:00:00
7109,22551,2017-10-24 06:00:00,2017-10-23 12:00:00,18,129001.0,115149.0,75416.0,86808.0,93863.0,98341.0,102111.0,105484.0,108966.0,111137.0,113342.0,115041.0,116745.0,119116.0,121751.0,124505.0,128162.0,132603.0,135623.0,140529.0,145587.0,12:00:00
7110,22552,2017-10-24 07:00:00,2017-10-23 12:00:00,19,133801.0,115181.0,68438.0,87303.0,94812.0,100391.0,104365.0,107046.0,109486.0,112268.0,113958.0,115975.0,117526.0,119592.0,122318.0,125002.0,129067.0,132087.0,135664.0,139178.0,144544.0,12:00:00
7111,22553,2017-10-24 08:00:00,2017-10-23 12:00:00,20,136334.0,130350.0,87155.0,100895.0,108679.0,115371.0,119657.0,123259.0,126053.0,128403.0,129606.0,131521.0,133476.0,135942.0,138784.0,141241.0,142968.0,144471.0,147431.0,152117.0,155474.0,12:00:00
7112,22554,2017-10-24 09:00:00,2017-10-23 12:00:00,21,137719.0,132919.0,85346.0,104583.0,112231.0,118225.0,123361.0,126408.0,128554.0,131024.0,132473.0,133966.0,135730.0,137665.0,140131.0,142619.0,145520.0,148622.0,150558.0,152843.0,157118.0,12:00:00
7113,22555,2017-10-24 10:00:00,2017-10-23 12:00:00,22,140596.0,143868.0,99409.0,115878.0,125434.0,130861.0,135106.0,137895.0,140184.0,141778.0,143282.0,145124.0,146900.0,148523.0,150463.0,152899.0,156102.0,158050.0,159055.0,160000.0,160000.0,12:00:00
7114,22556,2017-10-24 11:00:00,2017-10-23 12:00:00,23,138562.0,143864.0,98377.0,115772.0,123390.0,132426.0,136448.0,139729.0,141626.0,143058.0,144865.0,146782.0,148017.0,150061.0,151993.0,153775.0,155826.0,157582.0,160000.0,160000.0,160000.0,12:00:00
7115,22557,2017-10-24 12:00:00,2017-10-23 12:00:00,24,140238.0,133685.0,84660.0,101493.0,112876.0,120557.0,124538.0,128666.0,129894.0,131344.0,134135.0,135751.0,138175.0,140238.0,142277.0,144548.0,145900.0,147974.0,150063.0,151980.0,154602.0,12:00:00
7116,22558,2017-10-24 13:00:00,2017-10-23 12:00:00,25,121023.0,130520.0,81201.0,99270.0,111000.0,116345.0,121808.0,125443.0,127524.0,129245.0,130820.0,132850.0,134360.0,136524.0,139026.0,141450.0,143584.0,146258.0,148223.0,151887.0,155032.0,12:00:00
7117,22559,2017-10-24 14:00:00,2017-10-23 12:00:00,26,117473.0,111859.0,66957.0,81118.0,90136.0,96138.0,100108.0,104355.0,107193.0,108757.0,111085.0,113399.0,116235.0,118388.0,120505.0,122683.0,125141.0,128062.0,132379.0,135263.0,139574.0,12:00:00
7118,22560,2017-10-24 15:00:00,2017-10-23 12:00:00,27,111052.0,100727.0,60197.0,72107.0,79164.0,83529.0,87471.0,91378.0,94390.0,96614.0,98744.0,101849.0,104425.0,106340.0,108857.0,111703.0,114921.0,119057.0,122854.0,128133.0,134440.0,12:00:00
7119,22561,2017-10-24 16:00:00,2017-10-23 12:00:00,28,129607.0,91829.0,47840.0,60661.0,68322.0,73891.0,78699.0,82769.0,84861.0,87444.0,89979.0,91898.0,94414.0,96947.0,99773.0,102695.0,107563.0,111254.0,116057.0,122239.0,129163.0,12:00:00
7120,22562,2017-10-24 17:00:00,2017-10-23 12:00:00,29,134064.0,116937.0,70729.0,85303.0,93828.0,99810.0,106563.0,110033.0,112041.0,114095.0,116594.0,119075.0,120874.0,123050.0,125492.0,128157.0,130562.0,133978.0,137033.0,140211.0,146437.0,12:00:00
7121,22563,2017-10-24 18:00:00,2017-10-23 12:00:00,30,129186.0,105973.0,56769.0,72736.0,82159.0,88968.0,93756.0,97773.0,100183.0,102448.0,104793.0,107087.0,109962.0,112550.0,115974.0,118268.0,121946.0,125728.0,129186.0,133993.0,138860.0,12:00:00
7122,22564,2017-10-24 19:00:00,2017-10-23 12:00:00,31,131001.0,138195.0,85486.0,105061.0,115649.0,123867.0,127755.0,131684.0,134827.0,137662.0,139699.0,141155.0,143125.0,145077.0,146951.0,150016.0,152081.0,153966.0,155677.0,158497.0,160000.0,12:00:00
7123,22565,2017-10-24 20:00:00,2017-10-23 12:00:00,32,136157.0,145548.0,91897.0,112463.0,126913.0,133924.0,137847.0,140748.0,143132.0,144336.0,145813.0,148760.0,150434.0,152403.0,154162.0,155796.0,156542.0,158349.0,159564.0,160000.0,160000.0,12:00:00
7124,22566,2017-10-24 21:00:00,2017-10-23 12:00:00,33,122332.0,144323.0,88122.0,112500.0,125934.0,130496.0,135230.0,138799.0,140777.0,142404.0,144487.0,146604.0,148403.0,151176.0,152145.0,154023.0,155205.0,157046.0,160000.0,160000.0,160000.0,12:00:00
7125,22567,2017-10-24 22:00:00,2017-10-23 12:00:00,34,121355.0,138271.0,84393.0,102541.0,117024.0,122108.0,128150.0,132109.0,134526.0,136500.0,138590.0,140681.0,142261.0,144637.0,147154.0,148795.0,150697.0,152706.0,154404.0,157483.0,158496.0,12:00:00
7126,22568,2017-10-24 23:00:00,2017-10-23 12:00:00,35,114166.0,129207.0,69011.0,92002.0,105276.0,113733.0,119604.0,122329.0,124697.0,126318.0,128252.0,130351.0,132149.0,134888.0,138352.0,140613.0,143013.0,146193.0,148432.0,151828.0,152425.0,12:00:00
7127,22569,2017-10-25 00:00:00,2017-10-23 12:00:00,36,102908.0,127306.0,67482.0,96004.0,104308.0,109767.0,116007.0,119090.0,122202.0,124205.0,126378.0,128856.0,131279.0,133904.0,136284.0,138422.0,140326.0,143074.0,147576.0,150119.0,153482.0,12:00:00
7128,22622,2017-10-25 01:00:00,2017-10-24 12:00:00,13,95276.0,125886.0,79125.0,95690.0,107233.0,113486.0,117232.0,120206.0,122326.0,124165.0,125816.0,127861.0,129744.0,131526.0,133744.0,136428.0,138871.0,140772.0,142807.0,146881.0,149715.0,12:00:00
7129,22623,2017-10-25 02:00:00,2017-10-24 12:00:00,14,69300.0,128857.0,76250.0,98069.0,107870.0,115084.0,119030.0,123089.0,125284.0,126786.0,128404.0,130372.0,132569.0,134370.0,136495.0,138748.0,140666.0,143014.0,145422.0,147402.0,151437.0,12:00:00
7130,22624,2017-10-25 03:00:00,2017-10-24 12:00:00,15,66023.0,99745.0,59050.0,71543.0,77806.0,83355.0,87867.0,90944.0,93195.0,95206.0,97142.0,99510.0,101382.0,103066.0,106010.0,109216.0,112246.0,116676.0,121123.0,126797.0,133964.0,12:00:00
7131,22625,2017-10-25 04:00:00,2017-10-24 12:00:00,16,79706.0,70328.0,29417.0,38728.0,47198.0,51323.0,55519.0,59243.0,61791.0,63726.0,65822.0,68623.0,71237.0,74114.0,77263.0,80962.0,84677.0,90549.0,99093.0,105121.0,116436.0,12:00:00
7132,22626,2017-10-25 05:00:00,2017-10-24 12:00:00,17,100439.0,69616.0,29266.0,37350.0,44673.0,50084.0,54756.0,58304.0,60356.0,62717.0,65173.0,67489.0,69970.0,72768.0,75716.0,79802.0,84818.0,89616.0,98027.0,106188.0,117452.0,12:00:00
7133,22627,2017-10-25 06:00:00,2017-10-24 12:00:00,18,79152.0,48410.0,9486.0,16273.0,23503.0,27809.0,31273.0,34212.0,37451.0,40126.0,42727.0,45510.0,47475.0,51185.0,55009.0,59043.0,65204.0,73170.0,80481.0,91936.0,106351.0,12:00:00
7134,22628,2017-10-25 07:00:00,2017-10-24 12:00:00,19,148680.0,151774.0,101042.0,124880.0,133460.0,140186.0,143947.0,146430.0,148680.0,151489.0,152743.0,154248.0,155536.0,157105.0,159123.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,12:00:00
7135,22629,2017-10-25 08:00:00,2017-10-24 12:00:00,20,157050.0,152822.0,109939.0,124449.0,132052.0,139485.0,144191.0,147733.0,150697.0,152860.0,153815.0,155609.0,157438.0,159769.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,12:00:00
7136,22630,2017-10-25 09:00:00,2017-10-24 12:00:00,21,156009.0,155811.0,105815.0,128223.0,136629.0,143446.0,148712.0,151504.0,153415.0,155942.0,156938.0,158052.0,159069.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,12:00:00
7137,22631,2017-10-25 10:00:00,2017-10-24 12:00:00,22,141175.0,157093.0,112137.0,129784.0,139660.0,145277.0,149471.0,152286.0,154462.0,155951.0,157246.0,158923.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,160000.0,12:00:00
